year,week,temp_max,temp_min,temp_mean,temp_app_max,temp_app_min,temp_app_mean,rain_mm,rain_hours,evapotranspiration,sun_hours,rh_mean,windspeed_mean,rain_sum
2012,1,29.52857142857143,24.728571428571428,26.785714285714285,34.714285714285715,28.542857142857144,30.857142857142858,1.2714285714285711,3.5714285714285716,3.9828571428571427,9.714285714285714,84.81428571428572,14.957142857142857,8.899999999999999
2012,2,28.014285714285712,24.12857142857143,25.642857142857142,32.357142857142854,27.571428571428573,29.414285714285715,6.114285714285714,12.714285714285714,2.6228571428571428,4.428571428571429,88.15714285714286,14.442857142857141,42.8
2012,3,29.75714285714286,24.7,26.82857142857143,36.98571428571428,29.599999999999998,32.371428571428574,5.5,6.714285714285714,3.7714285714285714,8.857142857142858,86.55714285714285,6.171428571428572,38.5
2012,4,29.557142857142857,24.342857142857145,26.37142857142857,34.457142857142856,27.842857142857145,30.24285714285714,4.985714285714286,4.285714285714286,3.855714285714286,7.714285714285714,84.39999999999999,14.271428571428572,34.9
2012,5,28.885714285714283,24.614285714285717,26.357142857142858,34.385714285714286,28.657142857142855,30.914285714285715,4.857142857142857,11.285714285714286,3.287142857142857,6.714285714285714,86.85714285714286,11.428571428571429,34.0
2012,6,30.114285714285717,24.32857142857143,26.785714285714285,35.32857142857143,28.25714285714286,31.042857142857144,1.5571428571428572,3.5714285714285716,4.2457142857142856,9.0,83.21428571428571,12.9,10.9
2012,7,29.728571428571428,24.8,26.685714285714287,36.114285714285714,29.3,31.714285714285715,11.557142857142859,13.857142857142858,3.6028571428571428,8.428571428571429,86.65714285714286,9.37142857142857,80.9
2012,8,29.97142857142857,24.87142857142857,26.97142857142857,36.4,29.82857142857143,32.31428571428571,3.885714285714286,8.428571428571429,3.9914285714285715,8.857142857142858,85.5,8.114285714285714,27.200000000000003
2012,9,29.614285714285717,24.842857142857145,26.62857142857143,36.285714285714285,29.557142857142857,32.05714285714286,15.299999999999999,14.714285714285714,3.325714285714286,7.142857142857143,88.41428571428571,7.942857142857143,107.1
2012,10,30.457142857142856,24.900000000000002,27.25714285714286,36.728571428571435,29.7,32.67142857142857,7.3,7.714285714285714,3.9757142857142855,8.428571428571429,83.25714285714285,6.714285714285714,51.1
2012,11,28.714285714285715,24.37142857142857,26.02857142857143,33.857142857142854,28.3,30.542857142857144,11.814285714285715,14.0,2.8285714285714287,4.714285714285714,88.77142857142857,11.87142857142857,82.7
2012,12,31.2,24.74285714285714,27.228571428571428,38.98571428571428,29.714285714285715,33.028571428571425,6.2,6.428571428571429,4.017142857142857,8.285714285714286,85.25714285714285,5.885714285714286,43.4
2012,13,30.37142857142857,24.928571428571427,27.142857142857142,37.371428571428574,29.7,32.6,9.799999999999999,10.142857142857142,4.127142857142857,9.285714285714286,85.14285714285714,8.157142857142857,68.6
2012,14,30.014285714285712,24.87142857142857,27.157142857142855,36.92857142857143,29.685714285714287,32.7,7.585714285714286,9.142857142857142,3.8814285714285717,8.285714285714286,84.31428571428572,6.371428571428572,53.1
2012,15,29.74285714285714,24.900000000000002,26.82857142857143,36.628571428571426,29.842857142857145,32.44285714285714,12.857142857142858,11.857142857142858,3.5342857142857143,7.857142857142857,85.94285714285715,5.485714285714286,90.0
2012,16,30.085714285714285,24.900000000000002,27.271428571428572,36.91428571428571,30.142857142857142,33.199999999999996,7.257142857142857,9.857142857142858,3.5100000000000002,7.714285714285714,86.81428571428572,5.642857142857143,50.8
2012,17,30.657142857142855,25.5,27.82857142857143,38.285714285714285,30.47142857142857,33.857142857142854,7.028571428571429,9.285714285714286,3.801428571428571,8.428571428571429,85.61428571428571,6.8428571428571425,49.2
2012,18,30.728571428571428,25.599999999999998,27.728571428571428,37.68571428571429,30.942857142857143,33.74285714285714,7.028571428571428,10.142857142857142,3.7514285714285713,8.571428571428571,86.01428571428572,6.614285714285714,49.199999999999996
2012,19,30.37142857142857,25.185714285714287,27.485714285714288,37.42857142857143,30.228571428571428,33.32857142857143,8.457142857142857,10.142857142857142,3.7028571428571433,8.571428571428571,85.04285714285713,6.0,59.2
2012,20,30.914285714285715,25.542857142857144,27.985714285714288,37.714285714285715,30.185714285714287,33.785714285714285,3.857142857142857,6.285714285714286,3.6,7.285714285714286,85.3,8.328571428571427,27.0
2012,21,30.542857142857144,25.75714285714286,27.8,37.07142857142857,30.957142857142856,33.58571428571428,6.142857142857143,11.142857142857142,3.712857142857143,9.0,85.27142857142857,8.071428571428571,43.0
2012,22,30.17142857142857,25.557142857142857,27.685714285714287,36.871428571428574,30.785714285714285,33.628571428571426,6.114285714285714,10.857142857142858,3.454285714285714,7.142857142857143,85.22857142857143,6.114285714285714,42.8
2012,23,30.25714285714286,25.8,27.942857142857143,36.24285714285715,30.97142857142857,33.75714285714285,8.028571428571428,7.857142857142857,2.9842857142857144,5.142857142857143,85.61428571428571,8.257142857142856,56.2
2012,24,31.271428571428572,26.25714285714286,28.599999999999998,37.31428571428571,31.32857142857143,34.07142857142857,0.4857142857142857,2.5714285714285716,4.101428571428571,9.0,81.7,10.185714285714285,3.4
2012,25,30.942857142857143,25.957142857142856,28.25714285714286,37.34285714285714,30.97142857142857,33.7,2.1714285714285717,4.285714285714286,3.9857142857142853,9.285714285714286,82.57142857142857,9.614285714285714,15.200000000000001
2012,26,30.157142857142855,25.4,27.61428571428571,36.32857142857143,30.285714285714285,32.94285714285714,5.2,8.857142857142858,3.7399999999999998,9.285714285714286,83.8,8.657142857142857,36.4
2012,27,29.514285714285712,25.24285714285714,26.97142857142857,34.857142857142854,29.728571428571428,32.028571428571425,9.042857142857143,14.0,3.097142857142857,6.428571428571429,85.87142857142858,9.342857142857142,63.3
2012,28,28.985714285714288,25.085714285714285,26.957142857142856,34.98571428571429,29.714285714285715,32.15714285714286,8.757142857142856,12.714285714285714,2.9828571428571427,6.285714285714286,85.97142857142856,8.528571428571428,61.3
2012,29,29.157142857142855,25.014285714285712,26.771428571428572,35.114285714285714,30.071428571428573,32.128571428571426,6.728571428571429,8.714285714285714,3.141428571428572,6.857142857142857,86.57142857142857,7.3,47.1
2012,30,30.642857142857142,25.37142857142857,27.785714285714285,36.18571428571429,29.842857142857145,32.614285714285714,2.457142857142857,4.571428571428571,4.321428571428571,9.428571428571429,82.05714285714285,12.142857142857142,17.2
2012,31,29.914285714285715,26.0,27.771428571428572,35.75714285714285,30.400000000000002,32.72857142857143,2.0285714285714285,3.7142857142857144,3.985714285714286,8.714285714285714,82.44285714285715,11.157142857142857,14.2
2012,32,30.400000000000002,25.357142857142858,27.599999999999998,35.8,29.957142857142856,32.457142857142856,1.3714285714285714,4.0,4.2542857142857144,9.0,81.91428571428571,10.62857142857143,9.6
2012,33,30.228571428571428,25.442857142857143,27.400000000000002,36.542857142857144,30.042857142857144,32.55714285714286,6.6000000000000005,8.0,3.9614285714285713,9.142857142857142,84.5,10.200000000000001,46.2
